CD_UF,NM_UF,SG_UF,CD_MUNIC,NM_MUNIC,IDCQ0001,OCORRENCIA,CD_LQ,PREFIXO,NM_CQ,CD_AGLOM,NM_AGLOM,CD_TQ,NM_TQ,P_FCP,Lat_d,Long_d,
31,MINAS GERAIS,MG,3142908,Monte Azul,5050,2,3142908050502,COMUNIDADE QUILOMBOLA,POÇÕES,,,,,01420.008349/2013-34,-15.2277,-43.1982,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5048,1,3116100050481,COMUNIDADE QUILOMBOLA,POÇÕES,14,COMUNIDADE QUILOMBOLA POÇÕES,,,01420.001699/2010-27,-17.0412,-42.5932,
31,MINAS GERAIS,MG,3142908,Monte Azul,5050,3,3142908050503,COMUNIDADE QUILOMBOLA,POÇÕES,,,,,01420.008349/2013-34,-15.2327,-43.1879,
31,MINAS GERAIS,MG,3147006,Paracatu,5088,1,3147006050881,COMUNIDADE QUILOMBOLA,PONTAL,,,,,01420.000707/2004-70,-17.2222,-46.8590,
31,MINAS GERAIS,MG,3147402,Paraopeba,5099,1,3147402050991,COMUNIDADE QUILOMBOLA,PONTINHA,2,PONTINHA,,,01420.001221/2004-59,-19.3760,-44.4523,
31,MINAS GERAIS,MG,3169307,Três Corações,5106,1,3169307051061,COMUNIDADE QUILOMBOLA,PORTÃO DE CAMBUQUIRA,3,COTTA,,,,-21.7818,-45.2711,
31,MINAS GERAIS,MG,3136959,Juvenília,5111,1,3136959051111,COMUNIDADE QUILOMBOLA,PORTO AGRARIO,,,,,,-14.3730,-43.8197,
31,MINAS GERAIS,MG,3138351,Leme do Prado,5115,1,3138351051151,COMUNIDADE QUILOMBOLA,PORTO CORIS,7,COMUNIDADE QUILOMBOLA PORTO CORIS,483,PORTO CORIS,01420.000196/1997-0410680.002500/1998-32,-17.0604,-42.7232,
31,MINAS GERAIS,MG,3138351,Leme do Prado,5115,2,3138351051152,COMUNIDADE QUILOMBOLA,PORTO CORIS,,,,,01420.000196/1997-0410680.002500/1998-32,-17.0415,-42.7426,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5130,1,3116100051301,COMUNIDADE QUILOMBOLA,PORTO DOS ALVES,15,COMUNIDADE QUILOMBOLA PORTO DOS ALVES,,,,-17.0288,-42.5778,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5130,2,3116100051302,COMUNIDADE QUILOMBOLA,PORTO DOS ALVES,,,,,01420.001699/2010-27,-17.0874,-42.5356,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5139,1,3116100051391,COMUNIDADE QUILOMBOLA,PORTO SERVANO,15,COMUNIDADE QUILOMBOLA PORTO DOS ALVES,,,01420.001699/2010-27,-17.0265,-42.5685,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5139,2,3116100051392,COMUNIDADE QUILOMBOLA,PORTO SERVANO,9,COMUNIDADE QUILOMBOLA PORTO SERVANO,,,01420.001699/2010-27,-17.0196,-42.5583,
31,MINAS GERAIS,MG,3161106,São Francisco,5140,1,3161106051401,COMUNIDADE QUILOMBOLA,PORTO VELHO,14,PORTO VELHO,,,,-15.9564,-44.8832,
31,MINAS GERAIS,MG,3150802,Piranga,5152,1,3150802051521,COMUNIDADE QUILOMBOLA,POUSADA,19,COMUNIDADE QUILOMBOLA NA POUSADA,,,,-20.6253,-43.2838,
31,MINAS GERAIS,MG,3162500,São João del Rei,5164,1,3162500051641,COMUNIDADE QUILOMBOLA,POVOADO DO CANELA,27,CANELA,,,,-21.2123,-44.3582,
31,MINAS GERAIS,MG,3112307,Capelinha,5169,1,3112307051691,COMUNIDADE QUILOMBOLA,POVOADO GALEGO,,,,,,-17.4884,-42.5617,
31,MINAS GERAIS,MG,3106606,Bertópolis,5192,2,3106606051922,COMUNIDADE QUILOMBOLA,PRADIM,,,,,,-16.8238,-40.5489,
31,MINAS GERAIS,MG,3106606,Bertópolis,5192,1,3106606051921,COMUNIDADE QUILOMBOLA,PRADIM,,,,,01420.003575/2014-18,-16.8238,-40.5328,
31,MINAS GERAIS,MG,3140852,Matias Cardoso,5193,2,3140852051932,COMUNIDADE QUILOMBOLA,PRAIA,3,COMUNIDADE QUILOMBOLA PRAIA,,,,-14.8022,-43.9207,
31,MINAS GERAIS,MG,3140852,Matias Cardoso,5193,1,3140852051931,COMUNIDADE QUILOMBOLA,PRAIA,,,,,01420.001780/2005-40,-14.8524,-43.9155,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,5212,1,3116159052121,COMUNIDADE QUILOMBOLA,PRATA,,,,,01420.016563/2011-01,-15.5728,-45.2091,
31,MINAS GERAIS,MG,3148608,Peçanha,5251,1,3148608052511,COMUNIDADE QUILOMBOLA,PURIFICAÇÃO,,,,,,-18.5481,-42.4512,
31,MINAS GERAIS,MG,3139607,Mantena,5252,1,3139607052521,COMUNIDADE QUILOMBOLA,PURIS,,,,,,-18.5771,-41.1468,
31,MINAS GERAIS,MG,3139300,Manga,5253,1,3139300052531,COMUNIDADE QUILOMBOLA,PURIS / CALINDÓ,18,COMUNIDADE QUILOMBOLA PURIS/CALINDÓ,,,,-14.5894,-44.1128,
31,MINAS GERAIS,MG,3139300,Manga,5253,2,3139300052532,COMUNIDADE QUILOMBOLA,PURIS / CALINDÓ,,,,,01420.002072/2005-26,-14.7570,-43.9421,
31,MINAS GERAIS,MG,3165552,Setubinha,5257,1,3165552052571,COMUNIDADE QUILOMBOLA,QUARESMA,6,QUARESMA,,,01420.101911/2018-11,-17.6071,-42.2358,
31,MINAS GERAIS,MG,3165552,Setubinha,5258,1,3165552052581,COMUNIDADE QUILOMBOLA,QUARESMA 2,8,COMUNIDADE QUILOMBOLA QUARESMA 2,,,,-17.6330,-42.2343,
31,MINAS GERAIS,MG,3121605,Diamantina,5262,1,3121605052621,COMUNIDADE QUILOMBOLA,QUARTEL DO INDAIA,14,SÃO JOÃO DA CHAPADA,,,01420.000922/2007-13,-18.0860,-43.7430,
31,MINAS GERAIS,MG,3121605,Diamantina,5262,2,3121605052622,COMUNIDADE QUILOMBOLA,QUARTEL DO INDAIA,8,QUARTÉIS,,,01420.000922/2007-13,-18.0204,-43.7352,
31,MINAS GERAIS,MG,3150570,Pintópolis,5266,1,3150570052661,COMUNIDADE QUILOMBOLA,QUATIS,,,,,,-15.9822,-45.1020,
31,MINAS GERAIS,MG,3135209,Januária,5278,2,3135209052782,COMUNIDADE QUILOMBOLA,QUEBRA GUIADA,,,,,01420.004595/2011-55,-15.6341,-44.4959,
31,MINAS GERAIS,MG,3135209,Januária,5278,1,3135209052781,COMUNIDADE QUILOMBOLA,QUEBRA GUIADA,33,COMUNIDADE QUILOMBOLA QUEBRA GUIADA,,,01420.004595/2011-55,-15.6432,-44.5039,
31,MINAS GERAIS,MG,3142908,Monte Azul,5303,1,3142908053031,COMUNIDADE QUILOMBOLA,QUEIMADAS,33,COMUNIDADE QUILOMBOLA QUEIMADAS,,,,-15.2331,-43.1026,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,5305,1,3160207053051,COMUNIDADE QUILOMBOLA,QUEIMADAS,,,,,,-18.5032,-43.3463,
31,MINAS GERAIS,MG,3107406,Bom Despacho,5323,1,3107406053231,COMUNIDADE QUILOMBOLA,QUENTA SOL,,,,,01420.005697/2013-50,-19.7426,-45.2685,
31,MINAS GERAIS,MG,3122702,Dom Silvério,5331,1,3122702053311,COMUNIDADE QUILOMBOLA,QUILOMBO,6,COMUNIDADE QUILOMBOLA QUILOMBO,,,,-20.1885,-43.0487,
31,MINAS GERAIS,MG,3146206,Ouro Verde de Minas,5337,1,3146206053371,COMUNIDADE QUILOMBOLA,QUILOMBO,,,,,01420.000655/2004-31,-18.0545,-41.2552,
31,MINAS GERAIS,MG,3135209,Januária,5339,1,3135209053391,COMUNIDADE QUILOMBOLA,QUILOMBO,,,,,01420.102137/2022-33,-15.6005,-44.7673,
31,MINAS GERAIS,MG,3141801,Minas Novas,5340,1,3141801053401,COMUNIDADE QUILOMBOLA,QUILOMBO,24,COMUNIDADE QUILOMBOLA QUILOMBO,,,01420.001979/2005-78,-17.5758,-42.3260,
31,MINAS GERAIS,MG,3156809,Sabinópolis,5341,1,3156809053411,COMUNIDADE QUILOMBOLA,QUILOMBO,,,,,01420.100374/2018-83,-18.7245,-43.1004,
31,MINAS GERAIS,MG,3161106,São Francisco,5343,1,3161106053431,COMUNIDADE QUILOMBOLA,QUILOMBO BARRA DOS CALDERÕES,31,QUILOMBO BARRA DOS CALDERÕES,,,,-15.9805,-45.0667,
31,MINAS GERAIS,MG,3106507,Berilo,5345,2,3106507053452,COMUNIDADE QUILOMBOLA,QUILOMBOLAS,,,,,01420.002064/2006-61,-17.0294,-42.4424,
31,MINAS GERAIS,MG,3106507,Berilo,5345,1,3106507053451,COMUNIDADE QUILOMBOLA,QUILOMBOLAS,24,COMUNIDADE QUILOMBOLA QUILOMBOLAS,,,01420.002064/2006-61,-17.0103,-42.4592,
31,MINAS GERAIS,MG,3135209,Januária,5352,1,3135209053521,COMUNIDADE QUILOMBOLA,QUINTA DAS PALMEIRAS,,,,,,-15.4784,-44.3562,
31,MINAS GERAIS,MG,3135209,Januária,5363,1,3135209053631,COMUNIDADE QUILOMBOLA,QUIXABEIRA,,,,,,-15.4851,-44.3900,
31,MINAS GERAIS,MG,3153301,Presidente Kubitschek,5371,1,3153301053711,COMUNIDADE QUILOMBOLA,RAIZ,5,QUILOMBO RAIZ,,,01420.012772/2014-10,-18.6035,-43.6108,
31,MINAS GERAIS,MG,3135209,Januária,5387,1,3135209053871,COMUNIDADE QUILOMBOLA,RANCHARIA,,,,,,-15.6590,-44.6467,
31,MINAS GERAIS,MG,3135209,Januária,5414,1,3135209054141,COMUNIDADE QUILOMBOLA,REMANSINHO,,,,,,-15.6905,-44.5669,
31,MINAS GERAIS,MG,3135209,Januária,5417,1,3135209054171,COMUNIDADE QUILOMBOLA,REMANSO,,,,,,-15.4837,-44.3855,
31,MINAS GERAIS,MG,3135209,Januária,5444,1,3135209054441,COMUNIDADE QUILOMBOLA,RETIRO,,,,,01420.102022/2021-68,-15.4949,-44.3717,
31,MINAS GERAIS,MG,3142007,Mirabela,5450,1,3142007054501,COMUNIDADE QUILOMBOLA,RETIRO,4,RETIRO,,,01420.100514/2021-19,-16.3055,-44.2735,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,5452,1,3116159054521,COMUNIDADE QUILOMBOLA,RETIRO DOS BOIS,,,,,01420.003232/2006-35,-15.3045,-45.6270,
31,MINAS GERAIS,MG,3126406,Fortuna de Minas,5453,1,3126406054531,COMUNIDADE QUILOMBOLA,RETIRO DOS MOREIRAS,,,,,01420.102026/2019-21,-19.5148,-44.5399,
31,MINAS GERAIS,MG,3135209,Januária,5467,1,3135209054671,COMUNIDADE QUILOMBOLA,RIACHINHO,5,COMUNIDADE QUILOMBOLA RIACHINHO,,,01420.004755/2012-47,-15.5357,-44.5157,
31,MINAS GERAIS,MG,3161106,São Francisco,5472,1,3161106054721,COMUNIDADE QUILOMBOLA,RIACHO BOM JARDIM,35,COMUNIDADE QUILOMBOLA RIACHO BOM JARDIM,,,,-15.8338,-44.8264,
31,MINAS GERAIS,MG,3155702,Rio Piracicaba,5474,1,3155702054741,COMUNIDADE QUILOMBOLA,RIACHO DA CRUZ,4,COMUNIDADE QUILOMBOLA CAXAMBU,,,,-20.0012,-43.0921,
31,MINAS GERAIS,MG,3135209,Januária,5475,1,3135209054751,COMUNIDADE QUILOMBOLA,RIACHO DA CRUZ,,,,,01420.004753/2012-58,-15.4068,-44.2858,
31,MINAS GERAIS,MG,3135209,Januária,5475,2,3135209054752,COMUNIDADE QUILOMBOLA,RIACHO DA CRUZ,,,,,01420.004782/2012-10,-15.3584,-44.2372,
31,MINAS GERAIS,MG,3108602,Brasília de Minas,5478,1,3108602054781,COMUNIDADE QUILOMBOLA,RIACHO DAS PEDRAS,,,,,,-16.3303,-44.2948,
31,MINAS GERAIS,MG,3142007,Mirabela,5480,1,3142007054801,COMUNIDADE QUILOMBOLA,RIACHO DAS PEDRAS,6,RIACHO DAS PEDRAS,,,,-16.3195,-44.2821,
31,MINAS GERAIS,MG,3135209,Januária,5487,1,3135209054871,COMUNIDADE QUILOMBOLA,RIACHO DO BURITI,,,,,01420.101080/2022-55,-15.4873,-44.3576,
31,MINAS GERAIS,MG,3135209,Januária,5520,1,3135209055201,COMUNIDADE QUILOMBOLA,RIACHO NOVO,,,,,,-15.3476,-44.2296,
31,MINAS GERAIS,MG,3164209,São Romão,5530,1,3164209055301,COMUNIDADE QUILOMBOLA,RIBANCEIRAS,9,COMUNIDADE QUILOMBOLA DE RIBANCEIRAS,,,01420.100775/2017-52,-16.4706,-45.1041,
31,MINAS GERAIS,MG,3106507,Berilo,5534,1,3106507055341,COMUNIDADE QUILOMBOLA,RIBEIRÃO,,,,,,-16.9137,-42.4613,
31,MINAS GERAIS,MG,3109006,Brumadinho,5542,1,3109006055421,COMUNIDADE QUILOMBOLA,RIBEIRÃO,22,COMUNIDADE QUILOMBOLA RIBEIRÃO,,,01420.002947/2010-57,-20.2476,-44.0624,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5543,1,3116100055431,COMUNIDADE QUILOMBOLA,RIBEIRÃO DA CACHOEIRA,23,RIBEIRÃO DA CACHOEIRA,,,01420.100796/2023-16,-17.2292,-42.2986,
31,MINAS GERAIS,MG,3141801,Minas Novas,5544,1,3141801055441,COMUNIDADE QUILOMBOLA,RIBEIRÃO DA FOLHA,,,,,,-17.4369,-42.2568,
31,MINAS GERAIS,MG,3102407,Alvorada de Minas,5546,1,3102407055461,COMUNIDADE QUILOMBOLA,RIBEIRÃO DE TRÁS,,,,,,-18.7784,-43.2552,
31,MINAS GERAIS,MG,3112307,Capelinha,5550,1,3112307055501,COMUNIDADE QUILOMBOLA,RIBEIRÃO DOS VALES,,,,,01420.103441/2018-11,-17.6525,-42.4050,
31,MINAS GERAIS,MG,3135209,Januária,5558,1,3135209055581,COMUNIDADE QUILOMBOLA,RIBEIRINHOS,,,,,,-15.5018,-44.3752,
31,MINAS GERAIS,MG,3161908,São Gonçalo do Rio Abaixo,5574,1,3161908055741,COMUNIDADE QUILOMBOLA,RINCÃO DOS FERNANDES,15,AGRUPAMENTO QUILOMBOLA FERNANDES,,,,-19.7847,-43.2519,
31,MINAS GERAIS,MG,3125507,São Gonçalo do Rio Preto,5594,1,3125507055941,COMUNIDADE QUILOMBOLA,RIO DAS PEDRAS,,,,,,-17.9934,-43.4116,
31,MINAS GERAIS,MG,3135209,Januária,5613,1,3135209056131,COMUNIDADE QUILOMBOLA,RIO DO PEIXE,,,,,,-15.4954,-44.3673,
31,MINAS GERAIS,MG,3106507,Berilo,5648,1,3106507056481,COMUNIDADE QUILOMBOLA,ROÇA GRANDE,21,COMUNIDADE QUILOMBOLA ROÇA GRANDE,,,01420.012167/2016-19,-16.9354,-42.4196,
31,MINAS GERAIS,MG,3106507,Berilo,5648,2,3106507056482,COMUNIDADE QUILOMBOLA,ROÇA GRANDE,,,,,01420.012167/2016-19,-16.9512,-42.4600,
31,MINAS GERAIS,MG,3106507,Berilo,5649,1,3106507056491,COMUNIDADE QUILOMBOLA,ROÇA GRANDE 2,30,COMUNIDADE QUILOMBOLA ROÇA GRANDE 2,,,,-16.9340,-42.4586,
31,MINAS GERAIS,MG,3106507,Berilo,5650,1,3106507056501,COMUNIDADE QUILOMBOLA,ROÇA GRANDE 3,31,COMUNIDADE QUILOMBOLA ROÇA GRANDE 3,,,,-16.9225,-42.4036,
31,MINAS GERAIS,MG,3135209,Januária,5659,1,3135209056591,COMUNIDADE QUILOMBOLA,RODEADOR,,,,,,-15.4820,-44.3528,
31,MINAS GERAIS,MG,3109006,Brumadinho,5662,1,3109006056621,COMUNIDADE QUILOMBOLA,RODRIGUES,28,COMUNIDADE QUILOMBOLA MARINHOS E RODRIGUES,,,01420.003089/2010-68,-20.2766,-44.0920,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,5674,1,3171600056741,COMUNIDADE QUILOMBOLA,ROSÁRIO,,,,,,-16.8262,-42.3832,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,5678,1,3171600056781,COMUNIDADE QUILOMBOLA,ROSÁRIO DE BAIXO,,,,,,-16.8262,-42.3723,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,5679,1,3171600056791,COMUNIDADE QUILOMBOLA,ROSÁRIO DE CIMA,,,,,,-16.8118,-42.3786,
31,MINAS GERAIS,MG,3171303,Viçosa,5694,1,3171303056941,COMUNIDADE QUILOMBOLA,RUA NOVA,3,COMUNIDADE QUILOMBOLA RUA NOVA,,,,-20.7773,-42.8807,
31,MINAS GERAIS,MG,3141801,Minas Novas,5697,1,3141801056971,COMUNIDADE QUILOMBOLA,RUBINHO,,,,,,-17.4496,-42.2322,
31,MINAS GERAIS,MG,3152006,Pompéu,5714,1,3152006057141,COMUNIDADE QUILOMBOLA,SACO BARREIRO,2,COMUNIDADE QUILOMBOLA SACO BARREIRO,,,01420.001593/2007-28,-19.3705,-44.9318,
31,MINAS GERAIS,MG,3146552,Pai Pedro,5749,1,3146552057491,COMUNIDADE QUILOMBOLA,SALINAS II DOS GORUTUBANOS,,,201,GURUTUBA,,-15.4120,-43.1558,
31,MINAS GERAIS,MG,3146552,Pai Pedro,5750,1,3146552057501,COMUNIDADE QUILOMBOLA,SALINAS IV DOS GORUTUBANOS,,,,,,-15.4285,-43.1077,
31,MINAS GERAIS,MG,3115474,Catuti,5751,1,3115474057511,COMUNIDADE QUILOMBOLA,SALINAS V,,,,,,-15.3894,-43.1150,
31,MINAS GERAIS,MG,3146552,Pai Pedro,5752,1,3146552057521,COMUNIDADE QUILOMBOLA,SALINAS V DOS GORUTUBANOS,,,201,GURUTUBA,,-15.3692,-43.1647,
31,MINAS GERAIS,MG,3104700,Ataléia,5753,1,3104700057531,COMUNIDADE QUILOMBOLA,SALINEIROS,6,COMUNIDADE QUILOMBOLA SALINEIROS,,,01420.003278/2009-05,-17.9746,-41.1504,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,5755,1,3108255057551,COMUNIDADE QUILOMBOLA,SALTO DO BORRACHUDO,6,COMUNIDADE QUILOMBOLA SALTO DO BORRACHUDO,,,01420.015810/2013-13,-15.1913,-44.6871,
31,MINAS GERAIS,MG,3141801,Minas Novas,5759,1,3141801057591,COMUNIDADE QUILOMBOLA,SAMAMBAIA,,,,,,-17.2865,-42.3559,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5763,1,3116100057631,COMUNIDADE QUILOMBOLA,SAMAMBAIA,,,,,01420.007819/2010-08,-17.2277,-42.3404,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5773,1,3116100057731,COMUNIDADE QUILOMBOLA,SAMPAIO,,,,,,-16.9879,-42.5427,
31,MINAS GERAIS,MG,3106507,Berilo,5774,1,3106507057741,COMUNIDADE QUILOMBOLA,SAMPAIO,,,,,,-16.9467,-42.4587,
31,MINAS GERAIS,MG,3135209,Januária,5780,1,3135209057801,COMUNIDADE QUILOMBOLA,SANGRADOR GRANDE,,,,,01420.012042/2014-19,-15.5994,-44.4297,
31,MINAS GERAIS,MG,3156809,Sabinópolis,5796,1,3156809057961,COMUNIDADE QUILOMBOLA,SANTA BÁRBARA,30,COMUNIDADE QUILOMBOLA SANTA BÁRBARA,,,01420.004642/2011-61,-18.7998,-43.1269,
31,MINAS GERAIS,MG,3121605,Diamantina,5803,1,3121605058031,COMUNIDADE QUILOMBOLA,SANTA CRUZ,,,,,,-18.4424,-43.5445,
31,MINAS GERAIS,MG,3167103,Serro,5815,1,3167103058151,COMUNIDADE QUILOMBOLA,SANTA CRUZ,13,COMUNIDADE QUILOMBOLA SANTA CRUZ,,,01420.005192/2012-12,-18.4459,-43.5401,
31,MINAS GERAIS,MG,3146206,Ouro Verde de Minas,5818,1,3146206058181,COMUNIDADE QUILOMBOLA,SANTA CRUZ,4,COMUNIDADE QUILOMBOLA SANTA CRUZ,,,01420.000826/2005-11,-18.0268,-41.3141,
31,MINAS GERAIS,MG,3157807,Santa Luzia,5834,1,3157807058341,COMUNIDADE QUILOMBOLA,SANTA HELENA,,,,,,-19.7364,-43.8272,
31,MINAS GERAIS,MG,3161106,São Francisco,5840,1,3161106058401,COMUNIDADE QUILOMBOLA,SANTA HELENA,29,COMUNIDADE QUILOMBOLA SANTA HELENA,,,01420.001000/2005-61,-15.8240,-45.1489,
31,MINAS GERAIS,MG,3161106,São Francisco,5844,1,3161106058441,COMUNIDADE QUILOMBOLA,SANTA HELENA II,,,,,,-15.8272,-45.1530,
31,MINAS GERAIS,MG,3135050,Jaíba,5873,1,3135050058731,COMUNIDADE QUILOMBOLA,SANTA LUZIA,,,201,GURUTUBA,01420.006005/2014-71,-15.1021,-43.3339,
31,MINAS GERAIS,MG,3158003,Santa Maria de Itabira,5901,1,3158003059011,COMUNIDADE QUILOMBOLA,SANTA MARIA,,,,,01420.007787/2010-32,-19.4123,-43.0933,
31,MINAS GERAIS,MG,3150570,Pintópolis,5940,1,3150570059401,COMUNIDADE QUILOMBOLA,SANTA RITA,,,,,,-15.9873,-45.0975,
31,MINAS GERAIS,MG,3115474,Catuti,5941,1,3115474059411,COMUNIDADE QUILOMBOLA,SANTA RITA,,,,,,-15.3325,-43.1762,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,5946,1,3171600059461,COMUNIDADE QUILOMBOLA,SANTA RITA,,,,,,-16.8030,-42.3386,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5958,1,3116100059581,COMUNIDADE QUILOMBOLA,SANTA RITA DO ARACUAÍ,,,,,,-17.0691,-42.6214,
31,MINAS GERAIS,MG,3126752,Franciscópolis,5967,1,3126752059671,COMUNIDADE QUILOMBOLA,SANTA ROSA,,,,,,-18.0637,-41.9415,
31,MINAS GERAIS,MG,3135100,Janaúba,6018,1,3135100060181,COMUNIDADE QUILOMBOLA,SANTA TEREZINHA,19,COMUNIDADE QUILOMBOLA SANTA TEREZINHA,,,,-15.7661,-43.3183,
31,MINAS GERAIS,MG,3135100,Janaúba,6018,2,3135100060182,COMUNIDADE QUILOMBOLA,SANTA TEREZINHA,,,,,,-15.7481,-43.3328,
31,MINAS GERAIS,MG,3103405,Araçuaí,6025,1,3103405060251,COMUNIDADE QUILOMBOLA,SANTANA,,,,,,-16.8514,-42.0558,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,6028,1,3135456060281,COMUNIDADE QUILOMBOLA,SANTANA,,,,,,-17.1039,-42.3130,
31,MINAS GERAIS,MG,3102506,Amparo do Serra,6037,1,3102506060371,COMUNIDADE QUILOMBOLA,SANTANA,1,COMUNIDADE QUILOMBOLA SANTANA,,,01420.001323/2005-55,-20.4651,-42.7725,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,6042,1,3171600060421,COMUNIDADE QUILOMBOLA,SANTANA,21,COMUNIDADE QUILOMBOLA SANTANA,,,01420.100264/2019-01,-16.6933,-42.4570,
31,MINAS GERAIS,MG,3115458,Catuji,6043,1,3115458060431,COMUNIDADE QUILOMBOLA,SANTANA,,,,,01420.002021/2016-57,-17.3742,-41.3854,
31,MINAS GERAIS,MG,3136306,João Pinheiro,6052,1,3136306060521,COMUNIDADE QUILOMBOLA,SANTANA DO CAATINGA,13,COMUNIDADE QUILOMBOLA SANTANA DO CAATINGA,,,01420.000348/2004-51,-17.1494,-45.8872,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,6096,1,3135456060961,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO,,,,,,-17.2713,-42.1347,
31,MINAS GERAIS,MG,3150802,Piranga,6114,1,3150802061141,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DE PINHEIROS ALTOS,3,COMUNIDADE QUILOMBOLA SANTO ANTÔNIO DE PINHEIROS ALTOS,,,01420.001525/2008-40,-20.5593,-43.1860,
31,MINAS GERAIS,MG,3112307,Capelinha,6117,1,3112307061171,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DO FANADO,,,,,01420.010966/2015-61,-17.6836,-42.5182,
31,MINAS GERAIS,MG,3150802,Piranga,6120,1,3150802061201,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DO GUINÉ,4,COMUNIDADE QUILOMBOLA SANTO ANTÔNIO DO GUINÉ,,,01420.000462/2009-95,-20.7308,-43.2890,
31,MINAS GERAIS,MG,3150802,Piranga,6120,2,3150802061202,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DO GUINÉ,,,,,01420.000462/2009-95,-20.6893,-43.2971,
31,MINAS GERAIS,MG,3154408,Ressaquinha,6123,1,3154408061231,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DO MORRO GRANDE,3,COMUNIDADE QUILOMBOLA SANTO ANTÔNIO DO MORRO GRANDE,,,01420.000421/2007-37,-21.1154,-43.8290,
31,MINAS GERAIS,MG,3150802,Piranga,6124,1,3150802061241,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DO PIRAPETINGA (BACALHAU),20,COMUNIDADE QUILOMBOLA SANTO ANTONIO DO PIRAPETINGA,,,01420.102395/2019-14,-20.6104,-43.3321,
31,MINAS GERAIS,MG,3150802,Piranga,6134,1,3150802061341,COMUNIDADE QUILOMBOLA,SANTO ANTÔNIO DOS QUILOMBOLAS,18,COMUNIDADE QUILOMBOLA NO SANTO ANTONIO,,,,-20.5672,-43.1877,
31,MINAS GERAIS,MG,3103405,Araçuaí,6159,1,3103405061591,COMUNIDADE QUILOMBOLA,SÃO BENEDITO,,,,,,-16.9935,-41.8387,
31,MINAS GERAIS,MG,3136520,José Gonçalves de Minas,6187,1,3136520061871,COMUNIDADE QUILOMBOLA,SÃO BENTO,,,,,,-16.9191,-42.6440,
31,MINAS GERAIS,MG,3160702,Santos Dumont,6191,1,3160702061911,COMUNIDADE QUILOMBOLA,SÃO BENTO,,,,,01420.100978/2023-97,-21.5415,-43.6510,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,6209,1,3108255062091,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,,,,,,-15.2677,-45.0135,
31,MINAS GERAIS,MG,3140605,Materlândia,6212,1,3140605062121,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,18,COMUNIDADE QUILOMBOLA SÃO DOMINGOS,,,,-18.5584,-43.0832,
31,MINAS GERAIS,MG,3146552,Pai Pedro,6214,1,3146552062141,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,,,,,,-15.5355,-43.1126,
31,MINAS GERAIS,MG,3147006,Paracatu,6218,1,3147006062181,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,7,COMUNIDADE QUILOMBOLA SÃO DOMINGOS,224,SÃO DOMINGOS,01420.000339/1998-32,-17.1996,-46.8580,
31,MINAS GERAIS,MG,3147006,Paracatu,6218,2,3147006062182,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,,,223,MACHADINHO,01420.000339/1998-32,-17.1717,-46.9305,
31,MINAS GERAIS,MG,3156809,Sabinópolis,6221,1,3156809062211,COMUNIDADE QUILOMBOLA,SÃO DOMINGOS,,,,,01420.001541/2010-57,-18.6604,-43.0724,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,6233,1,3116159062331,COMUNIDADE QUILOMBOLA,SÃO FÉLIX,,,,,01420.003003/2005-30,-15.8523,-45.3855,
31,MINAS GERAIS,MG,3112059,Cantagalo,6235,1,3112059062351,COMUNIDADE QUILOMBOLA,SÃO FÉLIX,12,COMUNIDADE QUILOMBOLA SÃO FÉLIX,,,01420.000090/2007-35,-18.4941,-42.6661,
